526e8eca-34f0-4f72-9232-06167338d626	22
bf79950b-a2da-4382-83a8-c41fc0fb982a	50
0f5b0f9b-ebe0-4687-8f2a-050bc43348b1	1
9fb79cff-69e8-4a68-9110-3fa09eed4f13	1
5ab48831-e32f-47a5-8121-b6ecf0e05159	1
0156a831-e8a3-46cd-ae21-74610610809c	2
81841d8a-d2fd-4a48-9da3-b42981e0067a	1
f41be432-6e2f-4651-aee2-436e2454a997	11
b908c29a-7d4e-40ff-af9f-9a5757550b2e	10
cc1244d7-b8a5-4217-9e67-dde805ba15a8	30
ecc11a49-8390-43e0-becc-80223c0660c8	1
2052469e-cdac-4d4b-994c-fd082e283a1d	4
a803b463-5afe-435b-9af5-dbc5d77c3499	1
7ea33c37-91c7-437b-aedc-1fed18a4a1a3	3
878ea2ae-5340-4d1a-8c2e-bac9e2c75943	15
cc48a72c-3d7b-4682-b4a0-66d737fe225c	1
6090b8bf-ba84-4950-b9a9-7d5bbf715f3b	3
5ccaf897-f908-49e8-afad-5455d0521fab	99
c234e975-c9d0-4a9d-bef2-2b7cc0b97cef	3
d21ddaeb-e9c6-4387-8780-013ba3a53bcb	10
7394fe6c-e56e-4d38-b904-2a3081cdd9fc	23
c8c2b211-4dd0-4291-b849-14e0f4c0c71c	44
89e552c9-3920-40c6-af24-954f5398a195	30
994057a6-5bd9-42c1-9d9b-6d248217ffe5	10
b9aec6a0-33c0-4a10-94ae-89d95b0301ea	2
96b9d88b-c8c9-40ff-b172-a1214236ebed	12
9088cd21-e499-4aab-896a-e73667820e80	20
ccaa597b-bfe1-4d17-8809-6e93e61f7589	1
257e02f5-5526-413a-a1e4-330b9bba16ec	30
48c8d0cf-5b10-4212-8bec-897380de0dd6	30
20dbf7d6-0b39-4b7d-89a6-6086652f6bea	32
11c171d1-c97b-4ba2-81a4-fe5768207184	1
58b9f136-5d8c-4712-be6b-183d5ea06adc	10
b4839f7c-0d98-4451-b024-84210c4e08a7	112
2f231752-65f4-40b6-bb1d-6099767afa94	9
4d635b59-24bb-4482-87b9-025c427317d9	1
bf8a0fbf-bf2b-4994-9c01-eeb277822153	15
f6055207-cad7-43f4-9514-a87c95a25578	1
8f874d98-e6c6-402a-813a-906d5fa38994	6
4ff69b96-499a-4350-9815-8d386dc91841	1
0022c9aa-9291-4dda-a704-019a85286f55	2
f1bc882d-61b4-458e-9498-b0b19cf8bc4f	47
7957ebf6-8ec3-4f55-a868-782f26418867	9
962a9270-403e-488c-9432-1925f3395ba7	2
c3eb2c71-985f-4036-9375-2adeab47e7c7	17
8855a947-67b5-45b9-b50a-b540d3ebce99	810
d3a8b3f7-eeed-4e25-9a1b-25f9c53e1e97	3
a393ac82-fdb5-4b67-bcaf-996d96b0e8b1	30
df6f1398-9c77-4b85-abe1-ac24a7fc3844	27
6b0cb083-29f5-43a7-814b-d2ceacfd8e09	30
3f820997-f2e0-4382-b3fa-a5f234eebd7d	257
4ea1cf7a-9d79-444b-80b1-c536f1349f9a	60
40232565-9435-4f9a-82fe-16c1adcdb4d9	10
6a63afeb-7fb9-437b-b4b1-927d31ceb1c8	10
a95177a8-1645-4add-b007-c03b2349cb07	1
8076c072-0db5-4478-86a2-a651f1e27c62	1
70a8d913-8fc0-4fce-9f08-d0817e4282be	17
68378e4b-0678-4a7c-b5e2-2b42a10fd0e7	30
6d9111c9-4756-4fd3-b092-1004518c33e0	1
ac226236-2c47-49ae-a203-096bd5a990c7	560
77959f68-1582-43d9-9ff6-3f91ca6d1c12	8
364ec050-45d6-4b6b-bb69-601dc59181ca	142
9ff54650-ee16-41fc-8815-5feb6f15196c	199
e07a4d91-ddae-4c72-ac21-9b8eb7489846	2
a98e77ee-4b90-4f87-a65f-5ce150d028c2	2
901951bf-5bcc-4041-bff8-2c78e1167262	130
f7bc266a-de9f-420e-9dce-fa9bab493cb0	20
4a19173a-efea-4382-a477-7a5069ba2f9a	2
93eb80e6-e9de-42fc-8ecc-87d4ad9a47e4	1
f0c74c16-b66c-4cab-9a91-677a5ad6c4c3	30
9ec8e00a-f517-476b-9230-64c2fb08dd60	1
d586d53a-ea26-4722-8212-0d980fc7a694	10
45789487-9c69-4f9c-983d-2cf4e7a87d7b	2
9ba1cd80-a203-470a-a99d-71d2a24fe0a5	15
0ebd7090-6ae7-4c89-8359-ba1c85139f2b	8
7a0ec8cc-192f-41cc-8835-39b9c8a3fab8	1
fef5b04f-57ae-4972-890e-5d4e4f1bd311	30
0ee0b57e-37fc-480e-af32-77051a6592f8	5
b5660f80-a34f-4d68-bc12-fa6fe777af91	1
009b4e1d-f524-447c-a122-2ed022cd8480	12
ada3d5bc-2287-42f0-94fa-11ced4a441fa	12
6608a812-5b1a-4d69-8148-da190191bfb7	20
a9e70cfc-deec-4a1b-9830-4a35b173b867	75
c80da73a-0bae-4a7e-9da3-9664c1ef6f80	60
a96b4bb1-1d06-4874-ae15-34329327cae5	15
5e862ccb-cb6a-4698-a678-d6784008b1dd	1
18a6dc0d-c86e-4ac0-a0a2-6dc85221d344	54
09ff199e-86d3-40ff-8226-43bb5de74855	83
f92e5345-927a-4749-90eb-0aaf640fb6bf	1
39c9cdc1-be86-4f22-b81d-e3d554c23ba7	50
24436f1d-c31d-4a7c-a95b-5d9401b91183	3
3d7e4117-10c0-44fc-afc9-526d4ce990ce	60
96c9408c-4cc2-4027-821d-2f8b06430fa8	30
dce95af3-03f4-401d-b2c1-a984858606bd	30
88a67b04-1d70-4e04-8ec0-2d34901f88bc	15
9ca9dc01-7414-45e3-8ff8-064a55da61ff	30
eec3535f-8806-482d-b4f4-2c9988b2b57d	2
6b5a4509-f8e0-4f0e-a74b-ccfcbcee4798	4
0adcc0ce-e99b-4e35-b2ae-16547656d402	2
da6376f2-1949-42de-92fd-81b3c08b795d	3
6a5577fd-f92a-49c2-a7ed-487b0bd4dc01	2
f40c0cd5-947b-4632-ab5f-d0ab59bad225	10
db410692-0889-421c-9548-8e1de3352716	15
588c9288-ed3d-4ae6-8fa9-4689405ac2e8	45
429232a4-d128-41b7-8deb-cf41e47d3fe3	30
f8a073b6-7b0e-45cb-842f-6cd87176ee9f	2
59a8b823-a848-44d8-8d92-4a0da25c7093	1
be34b142-f50b-4dcf-8c77-dc1221150c75	130
f13cd021-b0fc-4ab8-a303-1f9e8c1cfea0	15
46d48a9b-c954-4016-a970-aae4e3b74b8f	1
2d178ad3-2c41-40b8-90fb-7539ffec3192	15
44b157f7-9362-45df-9609-e5c826361868	3
4cd918a7-de23-4906-a65c-c6ddb36d063b	65
185cb6da-85bf-48f7-971a-f816e6caf356	45
a515a386-98ae-4a5c-beb6-597d1fa4eb65	20
af7d2133-ce2c-4385-8a4e-49acff4a7092	1
4ca440c8-02b0-4453-8d47-98fd9cd2e49e	20
7b86ce70-79e9-4711-9d8e-389615a49523	19
bf6993dd-031e-4691-b434-b7b5af36923f	1
54d7e26b-aff6-4c68-8026-0ed9168fe839	1
bc11305f-184d-46df-9325-dc9497c218fd	3
edabe66e-320c-4a46-9d5a-05313574a554	185
68260b8a-8844-43c0-a43a-e515d8294415	1
c70b6924-998d-4020-b96d-b743599c2b31	2
689c1ead-7eed-475a-8839-5457e2a1e34d	6
54b452b7-0fc4-4227-b511-64f5c9fe2991	1
5246705b-d7d0-4c89-bbc8-10b0684f8797	123
8eea1be5-1269-4ef6-9615-1de14064b6f5	10
5fcc3743-6eb5-428e-85fd-a7e646fad699	20
1eb017b8-ed3d-4c3a-b483-c3e3b51879e4	20
9757e40f-6d39-41e7-9a5a-3d891f2fcdf4	49
8a3c3c04-6c87-4dcb-8f58-f391ab158d05	1
8a893e2d-ea2d-48d2-b5b6-c0ab9daaf1bc	3
17027efe-8c41-46f2-b88f-a54c7c15452a	10
3ba69634-84b5-4674-ac4b-00c32656e859	30
def5afc6-06a4-4fc9-a297-9bb733f749f7	50
ef6c7c1e-d257-4d25-9b2c-ed1a65025548	30
569de0b4-0f4e-4d1f-aec2-f729a4ac71b4	10
f1d153ad-2349-4e21-8c9d-0e1de85e7c86	1
6cc7aa4c-b8ac-423a-98c1-425f0e30598c	2
d158a376-3a88-4abd-8f26-e84244027cfe	1
aae8bd28-7265-4e30-89df-2182d3892adc	67
a3d82c7b-fb95-4c2c-be4d-e6d7cafe2717	5
4e9c8d80-dc5a-4c46-913f-e2ed805d4fdc	76
156b8ea8-492b-41c7-aacf-71809d4f27ed	23
03e7ef81-a876-4f9e-a274-3291ce840e06	6
fc307eb2-fa9c-406d-a5a1-65b0469a6921	13
39bc5588-7bec-417b-861f-656a7e83407b	1
539b204d-30ab-4a28-a1ef-2c606febdc1a	10
40b833fd-522c-4b67-9747-1e3195a93535	2
dbdc1a3f-f8fb-4b02-9916-a50294471772	6
8f374170-ac1a-4c1e-bbe6-eba2875f7fa0	24
e92f863f-3c95-45de-b8fd-95a3df8b28e8	1
3741c18d-576e-4457-8868-4f9578a2d74c	1
130ecd66-3d8e-421f-a3e7-9c4975a38236	8
fd65352d-d500-4f62-b446-5c680b62bf89	3
8c547406-a272-4b34-816e-5439c855f4f2	60
2917e677-01a3-459c-86e5-6967ee025c7a	17
240f4edb-4f5a-4a2a-8069-b6e090ac267e	30
3b0cab85-57d6-420d-877d-ff3d99e784b7	1
5ca9f5d6-c57c-4349-9f56-75dcf00437d9	5
95c98791-ca15-41f0-afad-c9e49cb7571b	6
04f52450-e3e8-47d7-a295-f5869294c156	30
3d9062a4-4dc2-4362-be5d-8530c4e492db	70
7a9099fe-5f4f-43fe-a414-45e06f4a6431	112
df9fc78e-ca4a-4aca-a14d-735347999afb	14
53c358ca-2c3d-4ee7-ad0c-ddee23efb5f4	1
c224d5ad-ec95-4f95-ba93-01a36854726d	2
1273aa21-b39b-45a6-ac4e-7d33bf57d8cd	20
b27b675d-f598-4b7f-9c7e-d5d60e41b852	20
ce93cf20-40e5-407c-a423-7d1bc4ef07e7	42
9c8e6305-9ff1-43f8-946c-8c4185d01e13	100
83c14f27-f419-4077-9d2e-f24367e16fbd	20
ccfa0701-2ace-44dd-8f45-403420e591a8	20
b8544da4-bfd8-41d6-8556-42cde8d3eabf	3
4942621a-ae8a-463c-ba99-5a43d8db5e49	27
7a9730cb-967f-4ef6-97ec-229940205118	3
3e45b2e6-3873-4ce5-9c77-f17ee0bd89d7	22
597aa7a0-eddc-49ac-b723-8da66c72567e	75
a7dea340-dff7-420a-975e-701b5b341691	1
53484489-606d-4313-a6a1-813bf2098989	45
9d948860-e12d-4988-b411-11979ac76f4c	1
f3398ecb-7c73-469c-979b-bc4c1b2b2572	10
294564a6-72a2-4fa8-a7db-b1774aa93cd2	1
339c26c4-f58f-4123-a53a-5d9c54acc437	2
caeb1ae8-72d5-40e8-bb13-fbbc7e1f470c	30
c1bb629e-2572-49f2-9851-0efe52229db3	20
9d063cc8-5c30-432c-a3a1-f0a430af3a46	75
3334d516-13c4-4d24-85ba-dba8fa96a70d	1
51f15d68-149f-4f86-bdbb-601fac490e2e	10
40b78f6e-6e84-430d-a8b4-0384f67a5898	15
fc6952b6-522f-4a78-b776-5323fab04d6c	10
c5b74191-6d4d-4dbd-8b0d-bfb7daf4a2da	15
c71f1a5e-40e4-4ff2-a4f9-b6da0d386cab	30
e4d8bf8e-9ddd-46b3-94a5-22191e1374b7	1
5290f6f6-51fe-4738-a5bd-06b26b3cbfea	2
0cc99cb5-e21e-4cac-bbe1-b17c995c29ab	8
d93afe62-648d-4e7d-8287-1aedfd5d708f	30
2c92874a-db80-4bff-8c8e-dea094f5f4f7	30
33411d9b-c5ba-4b01-ac96-fec9951507dc	5
ed41ccf3-5248-4f24-b3fb-b5187d613fa3	3
46ff16fd-ed7b-4f54-958e-68b519e8113f	18
39102ca1-ae5b-4ffd-85df-bff46b236a7e	1
0caaefbb-9a8f-47df-9f22-0f81e3406501	30
915ad9ab-46e0-4af4-a5a9-44075780e9cf	20
5567ad76-9af6-40d6-8a9c-be59feed7ffa	5
d5f0cab8-6daf-4ad9-8a82-d2364a42c4bc	6
71514476-330d-42aa-b1ad-b1f5f0542da0	1
d6b909f7-639d-4b09-8d5d-bdd14b6300bc	82
73744368-0af7-4a20-aa41-98cbd1e9e8fa	1
cf1a637d-c0b3-4a20-aa15-b12daa30a778	45
5bf26b78-8fe9-407e-9f4a-ace67e40e01e	50
774890f2-8ab0-4678-9e09-0c90f677d0cb	10
e276964a-fe3e-4666-a140-80b9a32a6a70	239
cb984f2e-2e46-4010-a244-ecd58dbca99b	2
4de9afd7-3c4d-4033-8816-eb4a5961b6bf	60
89b69741-2b1a-43dd-8c32-e7852cef87f6	7
fc4aa4ce-2b4a-4b63-adde-3da4db739804	36
edd7ffe4-03b9-4203-94be-788f1b6cd9b2	20
1f399c7a-42ad-47c2-8ac6-b1d9caf7c828	30
1171d84f-1683-4661-a40e-15077c8d0f6e	18
2d947b4f-125a-4637-a44a-ee66628daac7	6
714d07d8-6c5c-4065-a27f-bb278b296aae	15
8a6c5941-e217-4f6c-a4b9-eb0c8cd2a22a	5
17ac4962-0a32-45be-807d-186bdde4fca1	1
9e16639c-f3b2-4585-b1dc-6db2741b4bbc	30
3b23bc6d-27bf-4d68-aea0-6de4f96be366	2
e4585b51-c899-4587-98bb-27f8d8c46ec6	1
b0e0c37b-25dc-48da-844a-7bc23b4551c8	10
e7bebdfc-5f17-45af-8bc2-015a295cf13d	15
a9a5ee23-7557-4e12-812e-1ecc8da57ee2	150
6e16376d-4e69-4234-86dc-d4efadd86077	15
78bb6ce9-5bd9-4d69-b139-6b0c8fea4b5f	1
d76d2cc7-0d90-4164-9b55-0c059508204c	4
97856ff1-0017-4944-bba9-b2c4fc67a328	30
70377ce8-0e46-4906-a2aa-911a8923b878	1
534e8dae-1163-4188-9058-632547acbc12	1
68e56ecd-bcf1-4580-a697-a88fc2220151	2
08c3fb1f-caaf-46a6-bbee-c48f40759dd1	20
